postcode,"postcodelat","postcodelong","lsoacode","lsoaname","lsoalat","lsoalong","IMD-rank"
MK40 1DG,"52.136266","-0.475634","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK43 0YJ,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK43 9WQ,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK41 5AN,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK43 8WJ,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK44 1JX,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1QH,"52.135671","-0.473419","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1TP,"52.135796","-0.469206","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1PS,"52.136225","-0.470419","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 9DZ,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK42 0WG,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1LB,"52.137517","-0.468811","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1WD,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1ZL,"52.137986","-0.469613","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK43 9WR,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1YW,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK42 0LZ,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1XN,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1TQ,"52.136075","-0.469270","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK43 0GY,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1HZ,"52.136039","-0.474108","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK42 7LQ,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1AA,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1SH,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK43 9LQ,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK44 3WU,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK42 9GZ,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 2SP,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK44 3WA,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1AB,"52.137866","-0.469355","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK42 7WT,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 2ZA,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK41 8WB,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1DJ,"52.135969","-0.477003","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK41 7SR,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK42 8PW,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1UH,"52.135652","-0.469883","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1BL,"52.133536","-0.473813","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 4YG,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1TS,"52.135689","-0.469254","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK43 0ZW,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK43 7WF,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1WG,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1SJ,"52.135427","-0.468459","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK41 7WP,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK43 7YY,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK43 9WU,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1RA,"52.135427","-0.468459","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK44 2YN,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1TT,"52.133636","-0.472553","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1DL,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1NY,"52.135087","-0.469347","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1RB,"52.134718","-0.472078","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 9BL,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1BN,"52.132708","-0.473067","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK44 2XZ,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1TU,"52.134379","-0.472236","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1PX,"52.135409","-0.471280","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK43 7WH,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1AE,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1HJ,"52.136554","-0.471489","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK41 8WE,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK43 8YN,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1QN,"52.134629","-0.474185","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK44 3WY,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK43 0WR,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1PY,"52.134688","-0.469083","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 2ZY,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK41 8WZ,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1AF,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK41 8ZN,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK44 3YD,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1RD,"52.135301","-0.471941","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK42 7YW,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 3WE,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK44 2FA,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 2WR,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK41 5AA,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 9AE,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK44 1ZT,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK42 5AG,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK41 5AB,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1XA,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1DP,"52.133451","-0.474883","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK41 7WU,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK43 9WZ,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK42 0YN,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK44 2XJ,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1TE,"52.133718","-0.471878","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK44 2WU,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1DQ,"52.136645","-0.477112","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK43 0YT,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 2UB,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 9BQ,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK43 6AL,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK43 6AN,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK44 2WS,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK42 5BF,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK42 5BG,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK42 5BL,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 9DN,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 9EE,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK43 7WN,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK42 5BT,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK42 5BU,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK42 5BW,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK44 3WN,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK42 5BX,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 9BW,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK42 5BY,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 9BX,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK43 0XT,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 9BZ,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK41 6WE,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 2XA,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK44 1WF,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK44 1WG,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK43 6AP,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK44 5AN,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK43 6AQ,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK41 5AT,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 9EA,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK41 5AU,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 9EB,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK44 5AQ,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK40 1AH,"52.137771","-0.469650","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK43 0GL,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK44 5AR,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK43 0BF,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK41 5AW,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK43 7WL,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK42 5BR,"52.134440","-0.475565","E01017466","Bedford 012A","52.13448","-0.47345",2973
MK43 9DL,"52.096933","-0.537079","E01017554","Bedford 020D","52.09683","-0.53038",22024
MK43 9LH,"52.098766","-0.528989","E01017554","Bedford 020D","52.09683","-0.53038",22024
MK43 9DN,"52.098909","-0.530328","E01017554","Bedford 020D","52.09683","-0.53038",22024
MK43 9EX,"52.093619","-0.533027","E01017554","Bedford 020D","52.09683","-0.53038",22024
MK43 9EY,"52.095283","-0.533031","E01017554","Bedford 020D","52.09683","-0.53038",22024
MK43 9EZ,"52.096967","-0.531851","E01017554","Bedford 020D","52.09683","-0.53038",22024
MK43 9DQ,"52.098784","-0.534069","E01017554","Bedford 020D","52.09683","-0.53038",22024
MK43 9HQ,"52.094888","-0.535277","E01017554","Bedford 020D","52.09683","-0.53038",22024
MK43 9DT,"52.099468","-0.530455","E01017554","Bedford 020D","52.09683","-0.53038",22024
MK43 9DU,"52.098551","-0.528310","E01017554","Bedford 020D","52.09683","-0.53038",22024
MK43 9DA,"52.097412","-0.528537","E01017554","Bedford 020D","52.09683","-0.53038",22024
MK43 9DB,"52.098034","-0.530824","E01017554","Bedford 020D","52.09683","-0.53038",22024
MK43 9DW,"52.098295","-0.533764","E01017554","Bedford 020D","52.09683","-0.53038",22024
MK43 9HA,"52.097037","-0.533076","E01017554","Bedford 020D","52.09683","-0.53038",22024
MK43 9DD,"52.097951","-0.535016","E01017554","Bedford 020D","52.09683","-0.53038",22024
MK43 9JT,"52.095967","-0.528746","E01017554","Bedford 020D","52.09683","-0.53038",22024
MK43 9HB,"52.096053","-0.534276","E01017554","Bedford 020D","52.09683","-0.53038",22024
MK43 9DE,"52.097679","-0.533419","E01017554","Bedford 020D","52.09683","-0.53038",22024
MK43 9JU,"52.098091","-0.527493","E01017554","Bedford 020D","52.09683","-0.53038",22024
MK43 9HW,"52.094837","-0.530418","E01017554","Bedford 020D","52.09683","-0.53038",22024
MK43 9DF,"52.096389","-0.535973","E01017554","Bedford 020D","52.09683","-0.53038",22024
MK43 9HD,"52.094003","-0.534211","E01017554","Bedford 020D","52.09683","-0.53038",22024
MK43 9DG,"52.097794","-0.535401","E01017554","Bedford 020D","52.09683","-0.53038",22024
MK43 9EQ,"52.098971","-0.527391","E01017554","Bedford 020D","52.09683","-0.53038",22024
MK43 9JX,"52.098095","-0.525683","E01017554","Bedford 020D","52.09683","-0.53038",22024
MK43 9HF,"52.095444","-0.535128","E01017554","Bedford 020D","52.09683","-0.53038",22024
MK43 9JE,"52.099023","-0.526557","E01017554","Bedford 020D","52.09683","-0.53038",22024
MK43 9DJ,"52.097177","-0.536443","E01017554","Bedford 020D","52.09683","-0.53038",22024
MK42 7RB,"52.111579","-0.489152","E01017517","Bedford 018E","52.11229","-0.48508",21031
MK42 7JH,"52.112566","-0.491820","E01017517","Bedford 018E","52.11229","-0.48508",21031
MK42 7RW,"52.110106","-0.486515","E01017517","Bedford 018E","52.11229","-0.48508",21031
MK42 7AZ,"52.108967","-0.485341","E01017517","Bedford 018E","52.11229","-0.48508",21031
MK42 7RD,"52.112554","-0.489455","E01017517","Bedford 018E","52.11229","-0.48508",21031
MK42 7JJ,"52.113054","-0.488547","E01017517","Bedford 018E","52.11229","-0.48508",21031
MK42 7RY,"52.111131","-0.486495","E01017517","Bedford 018E","52.11229","-0.48508",21031
MK42 7RE,"52.112150","-0.488111","E01017517","Bedford 018E","52.11229","-0.48508",21031
MK42 7NH,"52.115844","-0.483093","E01017517","Bedford 018E","52.11229","-0.48508",21031
MK42 7LJ,"52.112782","-0.486234","E01017517","Bedford 018E","52.11229","-0.48508",21031
MK42 7RZ,"52.110761","-0.488464","E01017517","Bedford 018E","52.11229","-0.48508",21031
MK42 7RF,"52.112524","-0.488580","E01017517","Bedford 018E","52.11229","-0.48508",21031
MK42 7JL,"52.113728","-0.489167","E01017517","Bedford 018E","52.11229","-0.48508",21031
MK42 7RG,"52.112221","-0.487363","E01017517","Bedford 018E","52.11229","-0.48508",21031
MK42 7NJ,"52.116159","-0.483155","E01017517","Bedford 018E","52.11229","-0.48508",21031
MK42 7RH,"52.111861","-0.485974","E01017517","Bedford 018E","52.11229","-0.48508",21031
MK42 7JN,"52.113617","-0.489638","E01017517","Bedford 018E","52.11229","-0.48508",21031
MK42 7NL,"52.115386","-0.482451","E01017517","Bedford 018E","52.11229","-0.48508",21031
MK42 7RJ,"52.111339","-0.485860","E01017517","Bedford 018E","52.11229","-0.48508",21031
MK42 7RL,"52.111243","-0.488214","E01017517","Bedford 018E","52.11229","-0.48508",21031
MK42 7NP,"52.115630","-0.481187","E01017517","Bedford 018E","52.11229","-0.48508",21031
MK42 7RN,"52.110189","-0.488031","E01017517","Bedford 018E","52.11229","-0.48508",21031
MK42 7SX,"52.110553","-0.487040","E01017517","Bedford 018E","52.11229","-0.48508",21031
MK42 7NR,"52.114800","-0.480280","E01017517","Bedford 018E","52.11229","-0.48508",21031
MK42 7NS,"52.114329","-0.484853","E01017517","Bedford 018E","52.11229","-0.48508",21031
MK42 7RQ,"52.111328","-0.487160","E01017517","Bedford 018E","52.11229","-0.48508",21031
MK42 7NT,"52.114692","-0.481642","E01017517","Bedford 018E","52.11229","-0.48508",21031
MK42 7TP,"52.110201","-0.489695","E01017517","Bedford 018E","52.11229","-0.48508",21031
MK42 7PS,"52.113874","-0.485190","E01017517","Bedford 018E","52.11229","-0.48508",21031
MK42 7NU,"52.115325","-0.483300","E01017517","Bedford 018E","52.11229","-0.48508",21031
MK42 7JD,"52.113064","-0.490694","E01017517","Bedford 018E","52.11229","-0.48508",21031
MK42 7PA,"52.114807","-0.484253","E01017517","Bedford 018E","52.11229","-0.48508",21031
MK42 7RT,"52.110116","-0.487274","E01017517","Bedford 018E","52.11229","-0.48508",21031
MK42 7TS,"52.110171","-0.488762","E01017517","Bedford 018E","52.11229","-0.48508",21031
MK42 7RU,"52.111645","-0.488040","E01017517","Bedford 018E","52.11229","-0.48508",21031
MK42 7NX,"52.115948","-0.484214","E01017517","Bedford 018E","52.11229","-0.48508",21031
MK40 3DL,"52.143358","-0.452024","E01017485","Bedford 009D","52.14211","-0.45476",22772
MK40 3NE,"52.140193","-0.456152","E01017485","Bedford 009D","52.14211","-0.45476",22772
MK40 3GB,"52.142648","-0.452706","E01017485","Bedford 009D","52.14211","-0.45476",22772
MK40 3GD,"52.142359","-0.452599","E01017485","Bedford 009D","52.14211","-0.45476",22772
MK40 3DQ,"52.142901","-0.454875","E01017485","Bedford 009D","52.14211","-0.45476",22772
MK40 2PD,"52.144839","-0.457994","E01017485","Bedford 009D","52.14211","-0.45476",22772
MK40 3DA,"52.142451","-0.456206","E01017485","Bedford 009D","52.14211","-0.45476",22772
MK40 3DB,"52.143524","-0.455759","E01017485","Bedford 009D","52.14211","-0.45476",22772
MK40 3BY,"52.141055","-0.456049","E01017485","Bedford 009D","52.14211","-0.45476",22772
MK40 3DD,"52.141621","-0.454598","E01017485","Bedford 009D","52.14211","-0.45476",22772
MK40 2PH,"52.144418","-0.457424","E01017485","Bedford 009D","52.14211","-0.45476",22772
MK40 3BZ,"52.142029","-0.456249","E01017485","Bedford 009D","52.14211","-0.45476",22772
MK40 3DY,"52.140220","-0.454792","E01017485","Bedford 009D","52.14211","-0.45476",22772
MK40 3DE,"52.141168","-0.452977","E01017485","Bedford 009D","52.14211","-0.45476",22772
MK40 3DF,"52.142402","-0.453855","E01017485","Bedford 009D","52.14211","-0.45476",22772
MK40 3DG,"52.142505","-0.454830","E01017485","Bedford 009D","52.14211","-0.45476",22772
MK40 3DH,"52.143723","-0.455168","E01017485","Bedford 009D","52.14211","-0.45476",22772
MK40 3UZ,"52.140816","-0.454246","E01017485","Bedford 009D","52.14211","-0.45476",22772
MK40 3AA,"52.144382","-0.455379","E01017485","Bedford 009D","52.14211","-0.45476",22772
MK40 3DJ,"52.143548","-0.454180","E01017485","Bedford 009D","52.14211","-0.45476",22772
MK40 3AD,"52.144394","-0.456299","E01017485","Bedford 009D","52.14211","-0.45476",22772
MK40 4FR,"52.136763","-0.482119","E01017536","Bedford 013B","52.13376","-0.48262",8921
MK40 4LN,"52.134140","-0.483670","E01017536","Bedford 013B","52.13376","-0.48262",8921
MK40 4NN,"52.131718","-0.486236","E01017536","Bedford 013B","52.13376","-0.48262",8921
